,Gene_1,Gene_2,Gene_3,Gene_4,Gene_5,Gene_6,Gene_7,Gene_8,Gene_9,Gene_10,Gene_11,Gene_12,Gene_13,Gene_14,Gene_15,Gene_16,Gene_17,Gene_18,Gene_19,Gene_20,Gene_21,Gene_22,Gene_23,Gene_24,Gene_25,Gene_26,Gene_27,Gene_28,Gene_29,Gene_30
Cell_154,0.3864689264319444,2.2259536576552565,0.3258454614470948,1.5706435607919667,2.0593566044685137,0.25206537780483773,0.9851344936586924,1.7040205184741877,1.9406905540642332,2.0183890238328464,3.642306608309898,3.7049216761699353,3.97803294937248,6.6901292693821155,4.370495854510673,2.7710567854578576,2.8794794474216228,5.2031306977857055,0.3426785462846136,1.7967087517458746,1.061832238443748,1.2175928989801623,2.073730785445797,0.6074973770914869,0.9051113840743678,0.03927412781782724,0.6368582989621283,4.315566736693429,2.2268846215427196,2.033575151494423
Cell_155,2.350407054221137,1.171978718044534,2.8998654499234755,0.6144408163747245,1.0050719222697362,0.9851324875433582,3.050443237820738,0.5606601760690327,0.91082555831848,0.7011018218087489,7.5372875082394035,5.836285989498567,4.753037798494967,5.332658036153861,3.689736659202606,2.004844092726055,1.6410264185740884,0.5398105453197772,0.16454867068476187,1.3233849753875713,1.2173297055521723,0.12773334845011497,1.5284070850188853,2.2430396892470505,2.794965966891776,1.0771562243450754,1.479446943346048,2.7751490116601287,1.1682474438766752,0.5798224333198478
Cell_156,0.584205618950674,2.421072708170644,1.4579257282008435,0.8798534276653608,0.526722451450663,0.8637293605109186,1.350349298663147,3.972106032184987,3.1237090171856616,4.40418005569752,4.287279741712828,2.9251114043376134,3.9000309591886695,4.571150392963544,3.8279357495668775,6.503948232306652,2.3413756076765497,0.6517596556525632,3.152069329171278,0.15722831146843366,0.7793607394572821,0.8617621867447199,3.3226412271711045,1.6737018228993135,0.5356511688100917,0.3208346455957661,1.9064116159716389,6.363334911205565,1.0529434571131626,0.12858521391332575
Cell_157,2.458441060405985,1.86147535480861,0.7324798627514699,0.27859387240457384,0.673051864190184,1.2206174085634014,0.970416617944731,0.3192511796964835,0.26046759347145854,0.5488860688977393,4.490159323801513,3.3850727279320023,5.380353070275888,3.9811692197940274,4.800632417544678,2.2515047316874277,0.8749922268696215,4.496331792813307,2.431217930474286,2.9941734305585803,2.3270095858447073,0.8720440898331228,4.097685649879516,2.5590247841162403,1.440713885641334,2.894228141855318,3.1540556637588737,2.786947079398778,1.1049911219687623,0.35700391478006155
Cell_158,2.371832516942506,1.4757188154354148,0.3614245232481776,1.3345254480114546,1.7527593047903212,1.3931637328247133,1.8676672630320033,0.8181580623253418,1.0021986055718224,2.0595439038161243,3.324805135378782,6.568701768086237,3.6284524612335156,5.097795388371505,4.356248499252048,1.4529891329307438,1.0196353148310413,1.755414001696468,1.4182946285641256,0.2112900091601026,0.12385110006878013,1.6156419390520727,0.450488399973734,2.782702960057019,0.12934453756891198,2.5444024782003933,2.297073159310821,1.2988374280381476,0.050908453171334425,0.9328540260616568
Cell_159,2.141803045055596,0.01849781899595115,2.299535008353295,0.3506687123211616,0.16845286468256856,2.2818590018785634,0.948086069872316,1.6848194292700696,1.3207407488024312,0.8201625570466696,2.5823750531591116,5.547175321643266,5.465525419968369,5.640875564579454,4.382979760175188,1.353522783556913,0.9400247252835824,3.107220948865571,3.3741087515490875,4.5427974647428515,3.958053335313454,1.3779215555403788,0.6821249019254854,0.2847743237489784,2.2215537247802546,1.8152622481360352,1.6751141262993468,1.8366574169338463,2.0281470998234212,4.539901463202869
Cell_160,1.5201581203252064,1.9961241728782486,0.8157664534089474,5.005784500956229,0.15344241388380755,3.2508578312248493,1.587776588048385,1.0115708467416678,0.3053987402214646,2.27994753783566,4.284380644836604,5.53255807016698,3.840630451219762,4.552418160368486,3.9691914412800893,1.2716375737315142,2.925009858921974,2.369260761571341,0.27902114660082544,2.5211170075324607,0.7845187634610347,0.725573839831994,2.1507828252985037,0.6954051793907629,3.6744651426092503,0.1612551861986,1.2168476803130808,1.2425646236514247,0.3795359248334075,0.846980620328192
Cell_161,0.7685373923150836,0.16257454390739978,0.5495384691833021,1.064792728088292,0.9968464613508559,2.252428645760709,3.4087837285315388,0.8882352544706359,0.3098182392408677,1.7543681685457144,4.850324695804929,5.696166809940207,3.546818602916994,3.548723219838241,4.069949815801293,3.750463323780257,1.3669312402271225,2.9035307182498173,0.8818749254120732,2.0599136224523034,2.3071111059606184,0.9102246262434851,2.39646621736816,0.1673073115338748,1.5339529372414804,2.1005802421069144,0.5730523857875766,0.7370868383138761,0.35170559387828076,0.39717265454470596
Cell_162,0.5025427184735041,2.3860530080675275,0.5374586094557914,0.07360201442894966,1.8791799498662898,0.08493533246575098,1.141408430652281,0.8945097170160246,0.8422674622501971,0.20681531965438554,4.144033934059677,3.381486716793258,4.298927071288967,4.962990270670137,5.551857415456622,1.3146536826803359,1.8995362028687404,0.6516435239813567,0.5291737980720658,1.815118764551686,1.5002978889638792,0.9133880298572582,0.7870168640042894,0.3246078511141144,0.8959190753214251,0.8713081520700521,3.1954552581728377,1.684325550681275,1.3205088329429868,1.4326037878798046
Cell_163,3.704694569284053,0.7700234481605999,0.6582441449910325,3.8995709842033355,2.1565467643310208,0.6047031226502689,3.972517928023407,0.8420727710636845,0.8425481883144638,0.2341334829930149,3.2956968437018554,4.872364002640531,4.644974839123385,3.0852249885915963,6.053835229886584,1.799451403209899,0.32931029855267924,2.96714204944227,2.6497065293737263,1.0349945559069693,0.25935350013375047,1.619283864877179,0.4146286880335608,0.9152352848556271,0.9801469188297164,0.4553514657973395,3.3069171840006057,0.5969994708454681,3.149086407043197,1.2958665994090335
Cell_164,0.21837977108778142,1.0502955997433794,3.2738730981311592,1.0128836175007747,0.5684099556430751,2.557027256902588,0.5016938023937559,0.8870818403526017,1.1134211095529871,0.8991049579295448,4.522666358733561,4.171201172873317,2.8197287770969472,2.9462889905871203,5.2027955531465,3.1059926028781537,0.295905335274115,0.36956304128081113,2.0477076981842335,4.2643969058192726,0.6475312925162765,0.4234281541729196,2.866637109242099,2.7773262529252096,0.0522619712090134,0.12603679066404405,0.35822198561369956,2.1143396346335797,1.1365051749725175,1.437240464290511
Cell_165,3.5486481394324647,0.5808271510819271,1.5749526072280835,2.168447989159731,0.7394457745192908,0.4027284391677419,2.739071885896229,1.5154965025307066,0.20784175473527214,3.550092975449104,4.644507426570749,4.785525380317106,4.709099628251278,3.261744448539803,4.066254621779915,3.027002532881023,0.8933048363568021,0.4046025502942584,6.7507985416541745,1.3654663365807358,1.3800161327671583,0.9375593475906328,1.559484958304395,2.3180011550480084,1.9393498636601356,2.796258861179962,1.3924445606460791,0.8936773969493345,2.83798368075843,3.2608477708532884
Cell_166,0.8789465772001781,0.4142696070640463,1.155101815046094,0.47102694951705454,1.0464372881652937,1.6694818785089025,0.3994767735330179,1.1217285435551114,1.2032551587739906,2.4153997330995285,5.929396120382659,3.488876880318321,7.520856362179439,5.265214326196941,4.57165166879502,0.8521236086090342,0.7712840942205768,0.7206067349987,3.002027169873054,2.2728291428090817,0.936916979346096,0.5851634564711908,2.7368425930581295,1.3484342219574217,0.32914831669982647,0.045811669663058566,0.967020684185979,1.463596399897773,1.7721517859138292,3.5551797813088255
Cell_167,0.17342158609387584,1.360766004831122,1.1294256922328871,0.41795183173405415,2.480224723437583,0.9344268549517218,1.1172836449346468,0.5346744562187379,1.3245993574216877,1.8487608763155758,3.614103060466159,3.587725294015083,4.894652094365258,5.2547495108849445,5.301559966430407,2.4360147725541186,0.7762846972197507,0.6693505910184189,0.5612381962997496,0.3692965293912415,0.6632548314794261,0.7318103720707106,0.5651127167345623,1.106212057090255,0.252907395690095,2.4355481808276194,1.0244116052618202,1.4534118958352096,0.3963989835500167,1.1546334515271937
Cell_168,1.7645496066165585,1.330425934855797,2.7240698343517344,1.5141216344148691,0.2386497388229632,0.7750805068946409,0.3524848092438492,2.3337590471527774,1.1449923274549432,2.8489308218100553,3.177941148057589,3.489715084171353,4.82266504767568,2.8234062030273748,2.179219118025348,3.3120569492808416,2.450094827113813,0.6433131477119198,1.2633039638687102,0.38158164621840557,0.7255424010323192,0.23532356756499276,4.770331371261915,1.2693192203460832,0.7663786067963094,0.16304437414447195,0.887285763893915,0.7671014327607245,0.5357397543133625,0.7978315254738018
Cell_169,0.2999088665291649,2.6710180827889354,2.4184479494334674,3.044417944769338,0.1362182883423071,4.560982248074282,1.036332863699327,0.23635608738311492,0.3341749466930475,1.0929409336376954,5.869094838466828,3.241875525482331,3.5098232940400695,3.879412157032627,5.294981428361686,0.5135582707826035,0.5085529880884888,4.736950209336031,0.4003664872785157,0.2622213593569583,1.1056014950359232,0.6503717966966583,1.2388581458608081,2.308513527893939,0.9653425044060305,1.3195020089490317,2.48513990880403,1.42689930067553,0.6518825935866908,2.55233938799015
Cell_170,1.628147779616085,3.759178275385541,2.955617229430013,0.6479780065706743,1.216649245480816,0.9926851431398409,0.13737253840826108,0.38450162644977925,4.682743631402832,0.3664447515079802,4.098633692615002,4.1858314789930136,3.156413411913098,4.383359230371259,7.247889612153546,0.4067910043424451,0.048588397124032866,1.1556417645839556,1.5379032000193973,2.0109759846035558,4.1012502218871925,0.5687228040895497,0.007391192221562913,0.4782845437434732,0.25558159604769604,1.7203965380334785,1.5709245081612102,1.5975491965551212,1.1360674125533576,0.7848325242345126
Cell_171,0.50956948546926,1.302673761279421,1.8406873028848973,0.6512696450836736,0.44337295274322375,1.130134696869371,0.700770646798574,2.606311015539906,2.403895105283222,1.8182820317937436,4.371984202958478,5.184036077394852,2.617310442842969,5.237539476014721,5.1990042934449505,1.032899089501725,0.8114569285076006,1.4326938352588408,0.3532502824378422,1.6294457481325693,1.0979480772199608,2.3338008387374245,1.176984199141773,1.0150052555530946,0.15538386333967613,1.9895853601824312,1.6256239143827247,0.9959610681306161,1.0350699767611793,0.9574890664699071
Cell_172,1.0380738983589732,2.167495141721139,2.183394054144413,0.8424085099845805,0.5922792184424494,1.3849245486090167,1.001246880119747,0.5670917164618363,1.109739701075798,1.6816434538375284,2.577183400770509,7.94980077778308,6.408904182613437,3.672319426107004,3.3784272713821943,1.4722256158608311,1.8264349807793205,0.27471173826693696,4.185764913451925,0.8238856191654663,0.7067356528690011,0.5213949761062499,2.269354322028366,2.310125995534675,0.3719678108336764,0.9908066352534867,1.6092988564325088,3.3499434004580015,0.5083041192009086,0.7818825118058843
Cell_173,0.06912547942891543,1.056163068258386,1.8027229085006216,0.7710846119665677,1.2126370544440521,0.6944007290100027,1.3294332759415457,2.3797378890222056,0.20023613748082192,0.12254190509807397,4.392369733801397,4.775827371908727,5.609222624175259,5.091151440586801,5.247740361613426,0.6006296886023378,2.54961530122525,0.6141644726822473,0.11959344591546507,0.40766993586461703,1.1118889147757602,0.492807435577724,0.5513691471469458,3.070305227051354,0.9792897870888913,1.569849863879904,5.769376764651437,0.5400255937250131,3.045729779798284,0.5569693589810001
Cell_174,1.5322545649018027,2.747989186604691,1.0566153714713384,0.24884079677744989,0.7499445411526716,0.16140607047898492,2.4919913833213476,4.090353977396823,0.9791584889300226,0.5510242898907247,5.321047390754393,7.932958614570051,5.762918329558106,4.666250085744095,3.285293942126708,0.2156876665452069,1.0005674015174437,1.2364990270979026,0.8626264054983319,0.667187283695228,0.5454401159306492,1.0149957386647586,1.4178726444521754,6.213367297785847,0.12729753993895754,2.2544659855830242,0.7039571645530387,0.4860174663007823,0.8013821451991319,1.5239525659157422
Cell_175,0.0970579701361514,2.618615974833059,1.4694110273035914,1.1717975840023,0.7448623946082912,0.6687962363450708,0.9432179346675424,3.6450875380530534,1.0849349773104333,1.2773512853558018,3.245041312100129,3.696852879119752,3.3502392397443295,3.446697370111269,4.98497441040559,1.0006009312743636,0.9447575127077973,2.0878841681167044,2.0975534465120917,0.13515808723296302,2.3603700923516313,3.5420771707348875,0.713173184135254,0.7803517230578791,1.0483312960709439,0.38427403445832103,3.0417779254869752,4.012245024278619,2.5700564074090666,0.13329529785711824
Cell_176,0.5903767871590119,0.7318889329082302,0.9342669965583136,1.352486906802582,1.1345184028697082,1.142428042270359,2.595590703186828,1.8863135233496935,1.0136570846482982,2.1740459215712407,4.725060442698011,5.440106535023348,6.042589244579882,6.014443508413619,4.332217163700062,1.0977140799874892,1.7209909179643643,0.24266110570243074,1.6349649445118748,1.7296624593807823,0.27923435467023505,1.0403169135262533,1.5901344544371998,3.5632257124076836,1.169332094204976,0.3110130594340014,0.2571188620354858,0.7840342223077374,1.6064878920959582,1.877782620946521
Cell_177,0.3402325278954047,1.6931625182288648,0.6866537001440605,1.6608859379498997,2.9597759553811365,0.19979307953734532,1.4985473680959542,0.8749920658771455,0.13970619916875768,0.24784180415628573,4.772014536661439,7.29440832355108,4.851068446504979,11.5174736625184,5.456946774078584,0.5277566968664817,2.372485834731694,0.3213125099380787,1.3148831753646613,1.3356063318614149,1.3069191786985002,0.2873658491591524,0.015528114906332408,0.9001374734837382,1.595820875425546,3.4864393521023795,1.6155619564699017,0.31442008545883227,0.9492743245833407,1.0061358633760833
Cell_178,3.119344859202585,1.6531381818703192,0.37918187523903063,0.6789332608082926,2.1877716111359304,1.4074936923968393,1.1704564136305884,0.944636833040528,2.1465343969598862,0.8098336516457226,2.7849468053812703,5.760304552545567,3.6891338016112405,2.3335786280213444,4.0161403133514675,2.5831867905524466,1.3429978053030414,0.3354327207605386,0.30514782831248344,2.6397740970794636,0.30643972309560175,0.6237475964765505,0.7856526932809968,1.8003305362595488,0.7187308038215326,0.2474365038538187,1.9296088744068387,1.8960526613032047,3.7838101572693756,1.4539730127872845
Cell_179,3.650907376107609,0.7828566673125388,2.298872332557242,3.557333381230449,1.256788657847873,1.1256628310160333,1.4582476701501033,1.6959572745462865,2.6031976424049574,0.984193606985797,4.101769649655528,4.353235194145788,3.6562864491159672,3.641530340214169,3.9241869795831366,0.4081742932154661,2.3720075217777805,1.9840024782415067,1.0579820386992924,1.425527731959767,0.47055421297241706,1.1210405775107204,2.879603221700688,2.804308609824611,3.8403260610348475,2.3675681826971564,1.5353602762574756,2.270202968532931,0.31980803145107856,2.136370346188171
Cell_180,2.431841294881022,1.1041483415612612,1.218210564508601,0.9024152155273611,1.0734914474457897,1.3529425193806615,1.4773489248007308,0.4790411083150189,0.5790384330002173,1.9854462505496544,4.953584554630808,3.7477572467751137,3.5796811092428316,7.121699917360873,3.0531331139513083,0.015161538281999842,0.3679115632785808,0.8553695400611442,1.8534601102402446,1.753683575326424,0.9124336545849032,3.3753185827564973,2.199773079938437,0.6081862673877371,0.38985053015748566,1.333240124984216,2.284885167486553,4.32692690164892,1.531625042571915,0.8187342939267035
Cell_181,3.151048711439095,2.1813863031417533,0.30311676753854216,0.8610866516070574,0.9731674150824671,2.1822175247555564,0.10230212047078541,0.7969008534699727,1.1860774144331812,0.9408630968360934,7.606600954829657,5.864607729626162,5.2882137060800645,3.279261658227705,4.691977632059418,0.4678875280637328,0.48375053492196507,2.6414855901894523,2.3033373459788873,0.4305860009519287,1.287265175442703,0.19011166928194226,1.829170609496566,0.4185642960043926,1.290594605204297,4.227130531815107,0.3587831396306361,1.583100027243878,1.1275761758237268,0.32226385735597546
Cell_182,0.5615386356829837,1.6990563135913221,0.9594285748346484,3.4552758998554083,1.7673866993303782,0.3918589531248647,2.3766570679364825,2.6104897300903405,1.4904653058271675,1.8912254645407587,4.235569321172451,6.448504255496708,5.766878910212749,3.919344367422875,2.792970110852673,0.9759729832944675,2.2609897567750235,2.985781485083995,0.8319328230841448,0.9518342235556646,0.8801772044330253,1.0835111516406717,1.3461225926914324,0.7448074300054118,0.8774775140232558,1.6319228982018479,0.2775431681237383,4.534665207023188,2.212122696291944,3.3401341884230686
Cell_183,0.4507427577705994,0.640663879556682,0.032319483933019116,1.2194943597834729,1.2529255656339204,1.4935988350934801,0.14429772861234835,1.1333585472142391,1.5661523325509532,1.7788048051831318,4.389847828370597,8.53119819538064,3.7229350971690884,3.895199628593681,4.805579661887592,0.6808730994494897,2.0315836588968033,0.15459442855084532,2.133226158997194,1.3066935198137322,0.9922346457012986,0.3010145584225745,1.2129450415251486,2.013516640920256,1.3552447251272006,1.1007850746891128,0.9280387793649739,0.7596408308969042,0.3302729848463075,1.9817989693450897
Cell_184,1.438188850039527,2.0858348392523833,0.7461954688753897,0.9954626842993802,0.30714362244393856,0.1681358571374968,1.2704503880079865,0.056363576402662346,1.5763250457498394,0.6463215335301343,8.248106926553824,4.347195160329007,5.076907092398713,3.5936283896897017,6.298194215525772,3.0889083190159776,2.5500218249742157,4.933874239997748,0.35818504197414225,2.0237174756925507,0.5268168503301678,0.3775034399367206,1.1344595098232588,1.4475086220235085,1.0612258877533227,1.2411392608941558,1.1500358998213986,0.3956575758691934,3.5489746637168085,4.605328596300456
Cell_185,1.314017742560311,1.162499899197744,2.7895123018550967,1.1873469298294774,1.052570250478452,2.0538805958535216,5.750523351054717,1.5674362604218184,1.3262510608207205,3.2779030546338466,4.2721014656699285,8.165018842220938,2.9740247431109195,3.3206982458595804,2.768792772061797,2.4169176653293176,1.5750376582041588,0.9151729697130984,1.5847047960634657,2.70885868880899,0.8689369238812189,2.1890390061455394,0.7684315747726528,0.18151874658012243,1.1884197474069758,0.1497548775070476,0.8559416249676027,1.3381213688556877,0.4924179749325202,1.9170294421340792
Cell_186,0.9370194830831453,1.9663009468518333,1.1513219635250858,0.9670409034528277,0.49659168679498683,1.204625897363833,1.3475549053586768,1.605612373380041,1.4756497234000878,0.2568108453271062,6.140858215346759,5.5989851060788896,5.237635253200392,5.158646544354468,4.667526327548158,4.75673120115652,0.6705428621590557,0.6900076694191587,0.3595873163199559,0.09181202808229703,1.6908491574900213,4.900198422863254,0.896704468427346,3.070202795144959,0.9107522579682374,2.958271809501812,1.5803048305908962,1.2141435739775672,0.679313909835252,1.2694702302196395
Cell_187,2.378177689243118,0.5914489206772665,1.0999094527477695,1.415730748152324,2.3150390262628915,1.3026056739527525,0.9191040438873332,1.4977397974182174,2.9039686112895415,1.7309117719265172,4.1270669984188455,4.087192563775342,2.77858861927999,5.015538457875065,3.7209534326865463,0.7822563170287246,1.00686447884884,0.7805939349253638,0.4072016412809844,0.6053301194978598,0.24628010782184062,0.6978887613330624,0.6304618988017643,4.882627950816981,0.16867641017555116,1.8960004288993115,1.2244889536708647,0.4147582752073275,1.3057437036123725,4.282192784586243
Cell_188,1.8831023891362733,1.6849759968120168,0.29897778464400226,0.5005041241748426,0.18927348151881726,1.2618353700346705,1.2146091681970879,0.5040229303355922,2.3871601618615443,0.2730248771904352,3.1165641468250738,3.158858692264017,2.6949189734407355,4.285693803916554,2.7357373780883245,1.4728169127822768,0.241927626141185,0.3049003008641466,2.416853615664462,2.278379028277164,0.43937988237897596,1.0976512841293977,1.186523012594657,0.22463837191442174,0.6110856267195635,0.9634791302550771,0.04307629597033437,1.2940649888082465,1.764076732743218,1.4184443476775563
Cell_189,2.112475437268519,1.690814408812115,2.373543433182401,0.07759715519123295,0.7964679366834234,0.3872664257559844,0.08186106798857298,1.0194968565046985,2.4759471708534027,0.6387409769684357,4.319612021218214,5.897155190316553,4.039788975751426,5.834567775439563,5.712379196889669,1.515336708020947,0.2884133558073524,0.07480138408094035,0.5580025003395523,0.7488493943164315,0.9101528611712211,1.923083810708426,0.5318849524663181,1.965175383989495,3.9938726715877664,0.9853935192315819,1.3883577314631774,3.8112677965909274,2.176240156048318,0.5512872579270864
Cell_190,4.2333481353776286,1.3607537622169075,0.6219162958832302,0.149847290439343,0.539058339298295,1.3093387151200504,0.38840294547934656,0.4625854418560438,3.2086221980344924,1.3803290923432954,3.11604693243295,4.565048101047674,3.5263799897806627,3.427390911987007,4.558963733391543,5.768076557846735,2.6239672860990657,1.1105376589351874,2.309858532233852,0.08871370936764336,1.1561884117028514,0.5941385380814727,1.2817710834723097,0.07031690234947666,1.9910128574548862,1.698856575120724,2.6924823909596833,0.745819922064408,2.0540621331826396,4.50504461503357
Cell_191,0.8641314404178557,0.23283380547558044,1.9514956067118412,0.7906423720797511,0.3656135011906412,0.4576738710065389,0.18888260409748553,0.3674449156081319,1.5934689327577125,1.6447252232144927,4.0822374201543346,5.426863444059573,4.1312318508428945,4.5133597104363785,3.571383202098688,2.4124974292186305,0.15612812756580172,0.3185210089033926,0.5501571083694146,1.3891666609745132,0.25494971103893055,0.28689344613638174,3.4891859235089298,3.1516148791123206,0.24114814607290927,0.49420868828743764,1.084960947951773,1.8842378151740808,0.7313417150479686,0.6435288553517612
Cell_192,2.8573171349069963,0.5470109926335445,0.8574864635149446,1.734600692195921,1.7979314426294484,1.6458181660379214,1.5643351922780413,1.395929137334563,0.9110356285012257,2.408690766989185,4.864858893037204,4.042449846161796,4.137648241519193,3.107340014524506,3.6679158693469334,0.3317789836778466,2.4625776702192415,6.438811994786392,0.2993240520942616,0.9663177373268006,0.823276097106683,0.05717212709688133,0.5721567044925984,4.372895444899236,1.3075927914374392,0.9813432805312928,0.3378047454172451,2.200190719523057,0.688002399768437,0.5347868839286413
Cell_193,2.0241615485944693,0.9736494550288,0.40112624554480386,2.162257193766155,1.2672691225059787,2.183049937116851,1.0207118231791885,6.801895004565228,6.248162659694827,0.6281148380678361,3.6267906687723896,3.742365411533017,5.728090312226955,4.910386250998002,2.601362206569264,0.18169376990558156,0.5689591987181363,0.22499074729675256,0.8711311399756146,0.08258007359004865,0.9288104162810032,1.558838754352007,2.839776439153571,1.3538495028350768,3.3289865611412304,1.3560143963715408,0.2740954576870261,0.7854758391640059,0.5376656793185011,1.1938455668415817
Cell_194,0.048623327929404776,3.0961585103734426,1.9550407261411713,1.1038572157297961,6.549726745701318,4.340425306032977,1.8022862284130499,1.1457149582736128,0.8663381330362374,0.8028418657559641,1.7478913511232972,4.245501540656934,4.034143757763436,5.046944530589817,4.49323860549274,0.21018002927165394,0.8238216486519074,0.37268324085911625,3.733637278958668,0.05632370028895939,1.131803727163306,0.32981588210910506,0.8653229146103152,1.1156059855388656,2.2895935555333367,0.723183186595975,1.0846406095144103,3.1144783468309027,3.1077984964655787,5.3997207759113275
Cell_195,0.40511398216331757,5.4654613317466705,0.814233880956848,3.6415284536473913,2.2113531123304524,0.6837806032658834,4.663635817039442,3.3450627213674053,0.2603903560119607,0.7429219432015554,4.869585958485182,2.6871564863308297,4.192615412937555,5.702885217925182,3.700486118798537,1.3563423867260498,2.5175558906743607,1.6382104939612734,0.9997434555742076,3.5978168847172625,1.2356582157627538,1.1165880604108933,3.547978272122482,1.6938460116972542,0.34525260142949377,0.3992584919667294,0.5350524989473052,2.613730698893568,2.3926393035951157,1.333510056935338
Cell_196,0.4054653269996419,0.793687572557672,3.2756813543924164,0.9758199824566252,0.9374385427127009,0.5824705582603296,2.680432487838125,0.49305838410249836,2.131315487924554,0.6919865489181354,4.425279194356424,3.9380499848365655,4.4323885810190795,3.1969805633184922,4.186846697981126,1.4373811710391644,0.6142453885178443,2.9260322344150165,2.4360614299017733,0.41576750430922094,0.4755188100885115,0.09895270537046695,2.24497584628365,0.8577639025584596,1.142036054702751,0.4559597569228809,1.1443018290233258,1.510121142952654,0.2429369907550256,1.4810775811171195
Cell_197,1.4137612557229309,3.419645989183432,1.5613323808920865,0.4003751920717609,0.4422588173368362,1.3975839234752059,0.831823065077518,2.1086799840935124,0.22956415758689913,2.3251416114782213,4.406820046554341,7.2154938631376195,4.101585254113619,3.7147965854740685,3.424186846553728,1.5615488941955524,0.28732314515485285,5.428354433155891,0.9967045297000726,3.7760644922180857,0.14768972504932995,0.021852460957404722,0.5397266164784825,1.648477476197824,1.2854946803192167,0.6340327179615214,1.6280123235171848,0.9103114351840902,0.29893544914354053,4.216009764209606
Cell_198,0.01799131622000396,1.4558852973695748,1.21339534888822,1.2423746213426623,2.731141169016393,0.36018601299246505,0.3375023673080703,2.7366894451277712,1.9498917771431754,3.6147160879727562,4.407670689211497,4.893630164310219,5.291559242054075,6.237370766343949,3.3904442839884608,5.209848802446326,0.7383140427826873,1.4436648957973501,1.9238901033030777,2.7908370576241883,2.188646394025774,1.2683671057784143,2.1709576537827484,0.824047736322295,0.6710440611092258,1.2305132862748651,3.0998835292865743,1.8870509026341231,0.7572057242412364,1.0945866775367898
Cell_199,2.613838165999004,1.5055430676099886,1.347977098487129,1.3752392544427379,0.32485489981887944,2.860023089165182,1.2224445754905175,1.4084847735310175,0.7828584380361455,3.6619900112474566,3.979357223669766,3.968632979659489,5.542540629008226,3.7358349006118647,5.643302916427697,0.24831506243164075,0.46242523418988657,0.1992230703884474,1.2775389040628176,1.353588734755946,1.4266414791947697,0.9336619345827126,0.9830794424446734,0.6071199270697076,0.81944935882692,0.2662493005658112,1.6248516233597676,2.274088430740839,1.0150251462816517,0.9871175932951958
Cell_200,1.281488124785051,3.5866721067856453,1.096653207296169,1.1868068913724108,0.9543102946277052,1.5894219865397676,1.532898564438465,0.8375036207044407,1.6798879036865286,0.218340449693023,4.141352880285067,2.4946559665913606,4.518629357781532,3.179386588867336,4.962053250883619,0.013945054249783482,1.6233959303378565,0.3690661464252325,0.6370684913141447,0.9379479251750118,3.7868537832194176,0.3639586313706273,1.1366650840168349,3.0162940589270404,1.1843271306235008,1.8365766464353588,2.697903699362934,0.6214838758402245,0.7023201212857522,0.3563913449884463
Cell_201,3.0443558835484357,4.232854754872255,0.24514313428173914,1.4763662001730473,0.6295477818985278,0.6686834006656306,1.9219629400264757,1.224811234524509,1.7764498415821068,4.1450039040243665,4.506816913396146,5.122059121164536,5.87335399187884,3.6940979142899897,5.6115843622525965,0.6511742959989895,0.2798016539247154,1.657845446054573,0.3212410518126706,1.2325167316925068,0.990038488607609,3.371303802267431,0.3187944391410985,1.5494661291584058,0.503907406264558,0.1736957777961609,0.07336873305381716,0.33402986116286704,0.3162921701718944,0.07905839538331769
Cell_202,2.371778256749669,2.8835714507286228,0.5383498101448898,0.7590298241453702,0.9236382516778584,2.614482345680719,2.6567387276627104,1.52536567378863,1.4816345289451955,0.694179453305014,3.1421252752329094,5.90045884876859,3.811560873226523,3.9409057190669685,4.879181763831939,0.7789027316559254,0.9228107167187684,2.246147110431503,0.07325663139222195,0.3061722272037116,4.541103976171051,2.2329053633780074,2.476363175239741,1.4913145223182322,1.6574523346834078,0.6159111522490738,0.8849434038429809,2.5366200597552493,0.7251929088089896,0.5944398767662501
Cell_203,1.1302130856182155,1.500603444500654,3.1752262760473537,7.760124332181985,0.4149171443661071,2.028171791537745,1.2504961120955134,0.10920716996743317,3.730567743606994,0.7898947620951096,3.477524746189694,6.30869389950615,4.585719996257772,5.001349887779401,3.2816532844219033,1.7975304490632937,1.0303246849373766,0.49601848590407416,1.8466719862609204,2.2090706798043587,1.1682523268054161,0.07578377782885914,0.3199703715111523,0.6870024275532548,3.5092590466206004,1.110374056797631,3.4612620719060696,2.6534105072354057,0.7413700971059796,1.3962998177113655
Cell_204,2.2552460403250043,0.5252915488538468,2.117611336993224,1.9136823693762093,0.493398126613318,1.7662181220800246,1.0606056615691846,0.23750611390049914,0.6870323630076182,0.6614773223840271,7.201710162290812,3.5985030148836965,2.80120461055336,4.945509126873145,4.315152470157828,0.9660802572465472,0.9489449763413377,2.4972284032045997,0.5055995662512175,0.35643965193927546,0.07154711540527452,0.7258866479802462,0.2563251974229158,0.8599100631896274,0.12059524219702931,0.847421983034015,1.5226518566934817,1.1190112843193178,1.970939638626316,2.852477816435855
